,StockCode,Rev,Qty,AWP,ModeQty
1712,22873,91.65000000000002,47,1.9500000000000004,3
1713,22874,105.30000000000001,54,1.9500000000000002,4
1714,22875,99.45000000000002,51,1.9500000000000004,3
1715,22876,101.4,52,1.9500000000000002,4
1716,22877,101.39999999999999,52,1.9499999999999997,5
1717,22878,100.79999999999998,48,2.0999999999999996,5
1718,22879,69.34,62,1.1183870967741936,7
1719,22880,88.83999999999999,72,1.2338888888888888,6
1720,22881,102.49,79,1.2973417721518987,6
1721,22882,56.88,48,1.185,3
1722,22883,58.83,49,1.2006122448979593,6
1723,22884,94.69,75,1.2625333333333333,4
1724,22885,60.78,50,1.2156,5
1725,22886,92.74,74,1.2532432432432432,5
1726,22887,77.14,66,1.1687878787878787,6
1727,22888,71.28999999999999,63,1.1315873015873015,7
1728,22889,164.57999999999998,147,1.1195918367346938,16
1729,22890,1884.550000000001,198,9.5179292929293,2
1730,22891,701.25,165,4.25,3
1731,22892,1473.82,1190,1.2385042016806722,10
1732,22893,583.0200000000003,1443,0.4040332640332643,20
1733,22894,2821.9500000000007,291,9.697422680412373,2
1734,22895,2826.7500000000005,933,3.0297427652733124,6
1735,22896,1900.3499999999983,807,2.3548327137546448,7
1736,22897,923.2999999999997,646,1.429256965944272,6
1737,22898,4120.849999999991,2201,1.8722626079054936,7
1738,22899,2049.9999999999973,1000,2.049999999999997,6
1739,22900,7815.800000000001,2702,2.89259807549963,11
1740,22902,1381.1000000000004,726,1.9023415977961438,12
1741,22903,427.43000000000006,153,2.793660130718955,4
1742,22904,5066.739999999995,1766,2.8690486976217415,7
1743,22905,1225.4900000000002,478,2.5637866108786618,6
1744,22906,2590.2,1628,1.591031941031941,8
1745,22907,4932.319999999981,6062,0.8136456614978523,10
1746,22908,3328.09,4231,0.7865965492791303,12
1747,22909,3639.7799999999947,4482,0.8120883534136535,13
1748,22910,15315.249999999975,5635,2.7178793256432963,11
1749,22911,1235.140000000001,434,2.845944700460832,5
1750,22912,1193.0400000000009,264,4.519090909090912,2
1751,22913,1459.8900000000008,323,4.519783281733749,3
1752,22914,1954.8900000000008,423,4.621489361702129,3
1753,22915,1081.6799999999992,2874,0.3763674321503129,20
1754,22916,1162.5499999999981,1807,0.6433591588267837,9
1755,22917,1187.8999999999978,1846,0.6434994582881896,9
1756,22918,1114.5999999999974,1764,0.6318594104308375,9
1757,22919,1065.049999999997,1657,0.6427579963789963,8
1758,22920,1159.299999999998,1802,0.6433407325194217,9
1759,22921,1051.3999999999983,1636,0.6426650366748156,9
1760,22922,732.25,889,0.8236782902137233,16
1761,22923,685.3499999999998,843,0.8129893238434162,16
1762,22924,545.3999999999999,660,0.8263636363636362,14
1763,22925,1368.500000000001,230,5.950000000000004,2
1764,22926,2052.1500000000015,357,5.748319327731097,3
1765,22927,1267.0499999999997,219,5.785616438356163,2
1766,22928,1499.87,245,6.121918367346939,2
1767,22929,520.0,8,65.0,1
1768,22930,2314.069999999997,945,2.4487513227513196,6
1769,22931,1878.6099999999988,794,2.3660075566750614,7
1770,22932,583.9500000000003,247,2.3641700404858312,7
1771,22933,677.0000000000001,236,2.8686440677966107,4
1772,22934,1518.3500000000004,557,2.7259425493716343,7
1773,22935,1766.25,601,2.9388519134775373,11
1774,22936,568.88,186,3.058494623655914,5
1775,22937,1358.699999999998,536,2.5348880597014887,6
1776,22938,2052.600000000002,1060,1.9364150943396248,9
1777,22939,2119.18,434,4.8829032258064515,4
1778,22940,3469.0,836,4.149521531100478,4
1779,22941,4962.3,598,8.298160535117058,3
1780,22942,2187.7,292,7.492123287671232,3
1781,22943,2549.55,549,4.643989071038252,5
1782,22944,642.3100000000001,1583,0.40575489576753004,39
1783,22945,1478.9400000000007,1806,0.8189036544850502,19
1784,22946,1900.2,124,15.324193548387097,2
1785,22947,5007.8499999999985,531,9.430979284369112,4
1786,22948,766.6899999999996,913,0.8397480832420587,13
1787,22949,684.3999999999997,472,1.4499999999999995,8
1788,22950,3768.300000000004,2718,1.3864238410596041,23
1789,22951,1624.11,3021,0.5376067527308838,14
1790,22952,4183.799999999997,8316,0.5031024531024528,25
1791,22953,578.63,460,1.2578913043478261,5
1792,22954,205.0,164,1.25,5
1793,22955,1929.1400000000008,1149,1.6789730200174071,10
1794,22956,1484.6800000000007,781,1.9009987195902698,6
1795,22957,4809.249999999998,1723,2.7912071967498537,8
1796,22959,1274.0,3100,0.41096774193548385,32
1797,22960,13130.5,3251,4.038911104275607,5
1798,22961,11036.349999999946,7815,1.4122008957133647,14
1799,22962,1506.2900000000022,1829,0.8235593220338995,10
1800,22963,1236.5500000000015,1519,0.8140552995391716,11
1801,22964,2156.1,1061,2.0321394910461827,6
1802,22965,1458.5999999999995,701,2.080741797432239,5
1803,22966,3924.33,3165,1.2399146919431279,9
1804,22967,1196.750000000001,413,2.8976997578692516,5
1805,22968,2868.7000000000007,316,9.078164556962028,3
1806,22969,7689.2499999999745,5389,1.426841714603818,15
1807,22970,9632.700000000012,4230,2.2772340425531943,14
1808,22971,3022.649999999998,1254,2.4104066985645916,8
1809,22972,1244.3999999999992,760,1.6373684210526305,7
1810,22973,1888.179999999999,1170,1.613829059829059,10
1811,22974,1110.4499999999996,673,1.6499999999999995,6
1812,22975,1404.72,1117,1.2575828111011638,7
1813,22976,1267.34,1010,1.2547920792079208,8
1814,22977,1131.21,904,1.2513384955752214,7
1815,22978,2280.33,615,3.7078536585365853,5
1816,22979,2170.750000000006,1507,1.4404445919044497,7
1817,22980,1981.1999999999994,1224,1.6186274509803917,8
1818,22981,594.6999999999995,430,1.3830232558139524,5
1819,22982,1278.3,1021,1.2520078354554358,6
1820,22983,1195.9199999999973,2868,0.41698744769874385,13
1821,22984,1073.74,2678,0.40094846900672143,18
1822,22985,1487.0,3750,0.39653333333333335,39
1823,22986,1027.92,2476,0.4151534733441034,27
1824,22987,42.0,100,0.42,25
1825,22988,4606.51,3924,1.1739322120285423,19
1826,22989,3545.45,1125,3.151511111111111,5
1827,22990,1269.2499999999995,295,4.302542372881354,3
1828,22991,2287.350000000002,1173,1.950000000000002,8
1829,22992,3511.95,1801,1.95,9
1830,22993,6640.320000000001,5460,1.2161758241758243,11
1831,22994,530.6999999999998,1267,0.4188634569850038,15
1832,22995,501.9599999999996,1202,0.4176039933444256,13
1833,22996,1869.2399999999986,4526,0.4130004418912944,14
1834,22997,550.0199999999999,1313,0.4189032749428788,14
1835,22998,3237.1799999999985,8335,0.38838392321535675,33
1836,22999,1204.8,2872,0.41949860724233984,14
1837,23000,642.24,1536,0.418125,14
1838,23002,497.51999999999987,1188,0.41878787878787865,14
1839,23003,225.78000000000003,541,0.4173382624768947,10
1840,23004,385.14000000000016,917,0.42000000000000015,13
1841,23005,1788.3000000000006,4395,0.4068941979522186,24
1842,23006,351.78000000000014,841,0.4182877526753866,12
1843,23007,4184.700000000001,266,15.731954887218048,2
1844,23008,3453.000000000001,220,15.695454545454549,3
1845,23009,3262.55,209,15.610287081339713,3
1846,23010,2505.8999999999996,162,15.468518518518517,3
1847,23012,2234.499999999999,590,3.7872881355932186,4
1848,23013,1898.8999999999996,502,3.782669322709163,4
1849,23014,1747.75,465,3.7586021505376346,4
1850,23015,148.5,18,8.25,1
1851,23016,492.90000000000003,66,7.468181818181819,3
1852,23017,738.9,63,11.728571428571428,2
1853,23018,587.2,50,11.744000000000002,2
1854,23019,629.05,81,7.766049382716049,2
1855,23020,1281.8,106,12.092452830188678,2
1856,23021,480.1000000000001,118,4.068644067796611,4
1857,23022,298.08,150,1.9871999999999999,11
1858,23023,427.94000000000005,270,1.5849629629629631,10
1859,23024,657.08,252,2.6074603174603177,22
1860,23025,401.44,193,2.08,6
1861,23026,499.88,242,2.065619834710744,8
1862,23027,596.96,287,2.08,10
1863,23028,1988.6400000000003,1240,1.6037419354838713,10
1864,23029,1120.949999999999,691,1.6222141823444267,8
1865,23031,1984.500000000001,1226,1.6186786296900497,8
1866,23032,1718.2500000000002,1053,1.631766381766382,9
1867,23033,952.4499999999998,685,1.3904379562043794,11
1868,23034,618.1999999999998,428,1.4443925233644856,10
1869,23035,1500.5500000000004,1063,1.4116180620884293,11
1870,23036,228.75,183,1.25,11
1871,23037,315.2900000000001,193,1.6336269430051817,10
1872,23038,38.03,41,0.9275609756097561,6
1873,23039,230.39999999999998,120,1.9199999999999997,8
1874,23040,1318.5,246,5.359756097560975,6
1875,23041,979.4000000000002,236,4.150000000000001,4
1876,23042,272.65000000000003,41,6.650000000000001,4
1877,23043,468.75,75,6.25,3
1878,23044,427.45000000000005,103,4.15,3
1879,23045,398.4000000000001,96,4.150000000000001,4
1880,23046,2091.5499999999997,347,6.027521613832852,10
1881,23047,333.5,58,5.75,2
1882,23048,1692.0499999999997,427,3.9626463700234185,7
1883,23049,1757.25,213,8.25,2
1884,23050,2005.25,245,8.18469387755102,2
1885,23051,1460.75,179,8.160614525139664,2
1886,23052,2565.75,311,8.25,2
1887,23053,1601.0,196,8.168367346938776,2
1888,23054,1353.0,164,8.25,2
1889,23055,406.5,138,2.9456521739130435,6
1890,23056,641.25,285,2.25,15
1891,23057,590.6999999999999,194,3.044845360824742,8
1892,23058,421.02000000000004,486,0.8662962962962963,11
1893,23060,507.52,244,2.08,5
1894,23061,1196.21,961,1.2447554630593132,10
1895,23064,1736.75,141,12.317375886524824,12
1896,23065,1600.0,128,12.5,2
1897,23066,1955.4,244,8.01393442622951,3
1898,23067,1149.5500000000006,277,4.150000000000002,3
1899,23068,1937.2100000000023,805,2.406472049689444,6
1900,23069,556.25,89,6.25,2
1901,23070,610.0500000000002,147,4.150000000000001,4
1902,23071,150.0,12,12.5,1
1903,23072,187.5,15,12.5,1
1904,23073,1681.5,141,11.925531914893616,2
1905,23074,294.26,149,1.9748993288590604,5
1906,23075,1122.0499999999997,275,4.080181818181817,5
1907,23076,9633.16,7892,1.2206234161175875,31
1908,23077,7410.45,6009,1.233225162256615,27
1909,23078,5069.36,4120,1.2304271844660193,30
1910,23079,1092.9999999999998,124,8.814516129032256,2
1911,23080,7871.28,992,7.934758064516129,4
1912,23081,1797.0,228,7.881578947368421,3
1913,23082,4133.97,1123,3.681184327693678,6
1914,23083,3657.7200000000003,996,3.672409638554217,7
1915,23084,24905.439999999926,13542,1.8391256830601037,25
1916,23085,1547.55,161,9.612111801242236,3
1917,23086,605.77,533,1.136529080675422,28
1918,23087,978.4300000000001,815,1.2005276073619633,16
1919,23088,947.18,760,1.2462894736842105,13
1920,23089,3471.5699999999983,2121,1.636760961810466,14
1921,23090,1716.150000000002,2121,0.80912305516266,16
1922,23091,2012.79,327,6.155321100917431,2
1923,23092,1947.8499999999985,254,7.668700787401569,2
1924,23093,2117.690000000002,913,2.319485213581601,7
1925,23094,1150.0,92,12.5,1
1926,23096,1629.8299999999995,1007,1.6185004965243293,8
1927,23099,541.1500000000001,83,6.51987951807229,2
1928,23100,2564.6,2092,1.2259082217973232,9
1929,23101,1574.6000000000029,1948,0.8083162217659152,9
1930,23102,1006.9500000000012,1245,0.8087951807228925,8
1931,23103,4323.449999999995,2629,1.644522632179534,12
1932,23104,1355.5,116,11.685344827586206,2
1933,23106,551.1599999999997,194,2.84103092783505,5
1934,23107,919.7999999999996,340,2.7052941176470577,5
1935,23108,4335.63,727,5.963727647867951,3
1936,23109,6289.210000000013,2229,2.8215388066397544,9
1937,23110,1539.7,270,5.702592592592593,2
1938,23111,1349.6,112,12.049999999999999,1
1939,23112,1618.7,219,7.3913242009132425,2
1940,23113,426.6,92,4.636956521739131,4
1941,23114,669.1499999999999,141,4.745744680851063,3
1942,23115,698.8500000000001,147,4.754081632653062,3
1943,23116,327.59999999999997,72,4.55,4
1944,23117,415.79999999999984,84,4.949999999999998,2
1945,23118,2753.2200000000003,395,6.970177215189874,2
1946,23119,549.82,899,0.611590656284761,13
1947,23120,213.35999999999993,508,0.4199999999999999,9
1948,23121,960.4199999999996,2465,0.3896227180527382,25
1949,23122,900.5499999999997,1229,0.7327502034174123,19
1950,23123,331.06000000000006,410,0.8074634146341465,9
1951,23124,595.15,503,1.183200795228628,20
1952,23125,443.25,405,1.0944444444444446,25
1953,23126,3267.899999999999,666,4.906756756756756,3
1954,23127,3446.9900000000002,701,4.917246790299572,3
1955,23128,1510.0500000000006,307,4.9187296416938135,3
1956,23129,3929.029999999999,941,4.175377258235918,5
1957,23130,2225.95,541,4.114510166358595,4
1958,23131,3611.8800000000024,888,4.067432432432435,7
1959,23132,5046.58,1018,4.957347740667976,6
1960,23133,5134.66,758,6.773957783641161,5
1961,23134,6414.4800000000005,1064,6.028646616541354,28
1962,23135,5378.800000000001,1538,3.497269180754227,36
1963,23136,467.05,127,3.6775590551181105,2
1964,23137,253.24,80,3.1655,4
1965,23138,1191.7499999999995,863,1.3809385863267665,10
1966,23139,116.72,88,1.3263636363636364,5
1967,23140,608.7399999999998,148,4.113108108108107,4
1968,23141,215.0,68,3.161764705882353,3
1969,23142,260.00000000000006,25,10.400000000000002,1
1970,23143,156.8,25,6.272,2
1971,23144,1940.5200000000023,2400,0.808550000000001,17
1972,23145,1908.8900000000021,2043,0.9343563387175733,13
1973,23146,1420.3099999999995,439,3.2353302961275614,3
1974,23147,1573.7500000000016,1087,1.4477920883164688,7
1975,23148,1745.7100000000037,2105,0.8293159144893129,8
1976,23149,154.38,62,2.4899999999999998,5
1977,23150,343.62000000000006,138,2.4900000000000007,3
1978,23151,106.89999999999999,60,1.7816666666666665,3
1979,23152,970.68,260,3.7333846153846153,2
1980,23153,537.42,146,3.680958904109589,3
1981,23154,2066.9200000000014,1003,2.060737786640081,7
1982,23155,648.9899999999998,801,0.8102247191011234,14
1983,23156,1237.6800000000007,603,2.052537313432837,6
1984,23157,4614.589999999998,2543,1.8146244593000387,16
1985,23158,1793.0400000000009,870,2.0609655172413803,10
1986,23159,1628.0400000000009,792,2.0556060606060615,7
1987,23160,1659.3,1398,1.186909871244635,22
1988,23161,1881.6,1596,1.1789473684210525,23
1989,23162,4789.240000000001,1362,3.51632892804699,9
1990,23163,3835.300000000002,1659,2.3118143459915625,12
1991,23164,2574.2599999999993,563,4.572397868561278,6
1992,23165,2190.3999999999983,1360,1.6105882352941163,9
1993,23166,1755.26,1483,1.1835873229939313,12
1994,23167,1700.670000000001,2175,0.7819172413793108,16
1995,23168,3220.0600000000004,2796,1.1516666666666668,11
1996,23169,3674.3000000000047,914,4.02002188183808,4
1997,23170,3741.4500000000016,2365,1.5820084566596202,14
1998,23171,9038.650000000014,5869,1.540066450843417,21
1999,23172,5638.980000000007,3586,1.5724986056887917,15
2000,23173,6915.450000000006,759,9.111264822134396,3
2001,23174,3085.949999999997,765,4.033921568627447,5
2002,23175,8782.5,2986,2.9412257200267917,10
2003,23176,2499.3,1190,2.1002521008403363,10
2004,23177,3526.8,1712,2.0600467289719626,12
2005,23178,414.6199999999997,146,2.8398630136986283,3
2006,23179,837.8799999999999,304,2.7561842105263152,7
2007,23180,466.95000000000005,103,4.533495145631068,2
2008,23181,1451.25,181,8.017955801104973,2
2009,23182,2825.950000000001,3400,0.8311617647058827,12
2010,23183,267.24,72,3.711666666666667,2
2011,23184,2581.4000000000005,548,4.71058394160584,4
2012,23185,116.29999999999997,322,0.3611801242236024,9
2013,23186,279.65,925,0.3023243243243243,24
2014,23187,423.37000000000023,1421,0.29793807178043646,26
2015,23188,3673.0500000000043,2245,1.6361024498886434,11
2016,23189,3316.459999999999,1214,2.731845140032948,10
2017,23190,1573.3499999999992,971,1.6203398558187427,9
2018,23191,3515.450000000006,2173,1.6177864703175362,8
2019,23192,5220.270000000014,3283,1.5900913798355205,10
2020,23193,2587.63,1283,2.016858924395947,14
2021,23194,2312.51,1123,2.059225289403384,10
2022,23196,2465.9500000000044,1747,1.4115340583858067,7
2023,23197,862.3999999999996,608,1.4184210526315784,6
2024,23198,2530.000000000004,1816,1.3931718061674032,7
2025,23199,25142.00999999993,13164,1.9099065633545982,17
2026,23200,5810.670000000005,2906,1.999542326221612,10
2027,23201,9100.040000000012,4518,2.0141744134572845,10
2028,23202,8937.860000000011,4437,2.0143926076177623,10
2029,23203,15151.419999999958,7574,2.0004515447583784,11
2030,23204,5493.8099999999995,6853,0.8016649642492338,15
2031,23205,3966.469999999997,4961,0.7995303366256797,13
2032,23206,8266.649999999998,5061,1.6334024896265555,10
2033,23207,5324.149999999997,3243,1.641736046870181,8
2034,23208,9896.599999999991,6152,1.608680104031208,9
2035,23209,9847.149999999981,6031,1.6327557618968631,10
2036,23210,1769.96,1420,1.246450704225352,13
2037,23211,2604.0,2184,1.1923076923076923,18
2038,23212,1242.1,1034,1.2012572533849128,12
2039,23213,1048.67,847,1.238099173553719,10
2040,23214,1635.2300000000012,777,2.104543114543116,7
2041,23215,6747.240000000003,3427,1.9688473883863447,16
2042,23216,613.51,518,1.1843822393822394,12
2043,23217,1567.0,1290,1.2147286821705425,15
2044,23218,465.81,372,1.2521774193548387,11
2045,23219,504.6,404,1.249009900990099,7
2046,23220,775.2599999999999,930,0.8336129032258063,11
2047,23221,639.1000000000001,770,0.8300000000000002,12
2048,23222,418.25,523,0.7997131931166348,13
2049,23223,671.7699999999995,747,0.899290495314591,10
2050,23224,422.1000000000001,534,0.7904494382022473,15
2051,23225,397.80000000000007,492,0.8085365853658538,13
2052,23226,868.59,711,1.2216455696202533,17
2053,23227,1939.5600000000002,1586,1.222925598991173,17
2054,23228,906.13,737,1.2294843962008142,18
2055,23229,2704.44,728,3.71489010989011,5
2056,23230,1711.0,4150,0.412289156626506,29
2057,23231,2986.5,7225,0.413356401384083,28
2058,23232,2029.5,4975,0.4079396984924623,32
2059,23233,2095.0,5150,0.40679611650485437,32
2060,23234,2687.8999999999996,950,2.829368421052631,5
2061,23235,946.4399999999998,364,2.6001098901098896,6
2062,23236,6732.940000000011,2426,2.7753256389117937,7
2063,23237,2349.9500000000016,581,4.044664371772808,5
2064,23238,3361.7500000000055,833,4.035714285714293,6
2065,23239,1696.7000000000007,432,3.927546296296298,4
2066,23240,7112.949999999984,1737,4.0949625791594615,5
2067,23241,4084.9599999999987,2017,2.0252652454139803,6
2068,23242,2842.4000000000015,1409,2.0173172462739544,7
2069,23243,5253.650000000005,1115,4.711793721973098,4
2070,23244,1675.9600000000012,916,1.8296506550218354,8
2071,23245,9401.400000000027,2004,4.691317365269475,5
2072,23247,3121.55,1115,2.799596412556054,6
2073,23249,714.8999999999997,442,1.6174208144796374,11
2074,23250,676.25,541,1.25,11
2075,23251,1025.93,853,1.2027315357561548,14
2076,23252,1129.17,307,3.6780781758957657,3
2077,23253,3050.200000000001,212,14.38773584905661,4
2078,23254,3012.8999999999955,726,4.149999999999994,4
2079,23255,1921.6999999999996,470,4.088723404255318,5
2080,23256,3905.3999999999983,948,4.119620253164555,4
2081,23263,2344.68,1908,1.2288679245283018,8
2082,23264,2399.2,1844,1.3010845986984814,6
2083,23265,1141.19,919,1.2417736670293797,5
2084,23266,1332.4,1076,1.2382899628252788,6
2085,23267,872.34,714,1.221764705882353,11
2086,23268,776.85,549,1.4150273224043717,11
2087,23269,1075.55,755,1.424569536423841,9
2088,23270,1617.2000000000014,1256,1.2875796178343961,9
2089,23271,1316.8199999999988,1622,0.8118495684340313,20
2090,23272,522.7400000000001,352,1.4850568181818184,10
2091,23273,1527.239999999999,924,1.652857142857142,9
2092,23274,1870.1099999999985,1139,1.6418876207199284,10
2093,23275,1824.66,1494,1.2213253012048193,8
2094,23280,675.8899999999999,835,0.8094491017964071,10
2095,23281,976.22,1270,0.7686771653543307,13
2096,23282,612.7199999999998,753,0.8137051792828682,7
2097,23283,2537.9999999999995,334,7.59880239520958,3
2098,23284,15960.510000000006,2180,7.321334862385323,5
2099,23285,4383.129999999999,4677,0.9371669873850758,35
2100,23286,833.5399999999995,1010,0.8252871287128708,10
2101,23287,718.52,860,0.8354883720930232,9
2102,23288,547.4000000000002,644,0.8500000000000003,7
2103,23289,767.5,614,1.25,7
2104,23290,1062.45,873,1.2170103092783506,8
2105,23291,700.0,560,1.25,7
2106,23292,798.75,639,1.25,7
2107,23293,2532.850000000001,3111,0.8141594342655097,10
2108,23294,1447.3600000000001,1800,0.804088888888889,10
2109,23295,4664.819999999999,5950,0.7840033613445376,15
2110,23296,2868.25,2429,1.180835734870317,11
2111,23297,2410.8500000000013,1529,1.5767495094833233,19
2112,23298,35691.14000000004,7675,4.650311400651471,7
2113,23299,1715.25,467,3.6729122055674517,6
2114,23300,9731.790000000005,6151,1.5821476182734522,9
2115,23301,7848.30000000001,4998,1.5702881152461006,10
2116,23302,743.7699999999999,459,1.6204139433551195,3
2117,23303,126.75,65,1.95,10
2118,23304,138.45000000000002,71,1.9500000000000002,7
2119,23305,159.9,82,1.9500000000000002,9
2120,23306,3809.790000000005,2685,1.4189162011173202,12
2121,23307,5933.689999999987,11587,0.5120989039440741,21
2122,23308,3098.210000000003,5967,0.5192240656946545,18
2123,23309,1770.7999999999995,3560,0.49741573033707853,18
2124,23310,4894.829999999984,11891,0.41164157766377796,55
2125,23311,3363.4500000000025,1319,2.550000000000002,7
2126,23312,5522.999999999996,1364,4.049120234604103,6
2127,23313,7057.099999999991,1458,4.840260631001366,5
2128,23314,4601.02,388,11.858298969072166,3
2129,23315,1796.9,190,9.457368421052632,2
2130,23316,2212.250000000002,235,9.41382978723405,2
2131,23317,1557.9000000000005,162,9.61666666666667,2
2132,23318,5030.68,2186,2.30131747483989,9
2133,23319,4095.1000000000013,1709,2.3961966062024582,6
2134,23320,6888.540000000006,2622,2.6272082379862725,8
2135,23321,6768.480000000009,4244,1.5948350612629616,6
2136,23322,8014.849999999966,2845,2.817170474516684,5
2137,23323,2956.7999999999934,1423,2.0778636683063905,4
2138,23324,557.2900000000002,276,2.0191666666666674,9
2139,23325,671.7,426,1.5767605633802817,12
2140,23326,2000.22,3370,0.5935370919881305,60
2141,23327,665.06,1110,0.5991531531531531,42
2142,23328,4066.6499999999996,1091,3.7274518790100823,5
2143,23329,2807.850000000006,1709,1.6429783499122328,7
2144,23330,1353.69,1089,1.2430578512396695,7
2145,23331,932.2799999999993,1492,0.6248525469168896,17
2146,23332,3280.5000000000045,1994,1.6451855566700122,7
2147,23333,1737.4,1400,1.241,9
2148,23334,1345.5000000000002,2154,0.6246518105849583,21
2149,23335,699.6800000000001,347,2.016368876080692,4
2150,23336,418.0499999999999,200,2.0902499999999993,3
2151,23337,351.5199999999999,169,2.0799999999999996,2
2152,23338,807.8400000000004,399,2.0246616541353393,4
2153,23339,312.0000000000002,150,2.0800000000000014,2
2154,23340,3899.2500000000023,2465,1.5818458417849908,19
2155,23341,2325.6,282,8.246808510638298,2
2156,23342,3060.0,366,8.360655737704919,2
2157,23343,5042.96,2497,2.019607529034842,9
2158,23344,9224.720000000008,4619,1.9971249188135978,11
2159,23345,647.5,518,1.25,6
2160,23346,2968.25,2565,1.1572124756335282,17
2161,23347,262.5,210,1.25,7
2162,23348,662.2800000000001,329,2.0130091185410337,4
2163,23349,2396.76,1992,1.2031927710843375,11
2164,23350,2155.77,1773,1.2158883248730965,10
2165,23351,2506.76,2080,1.205173076923077,10
2166,23352,1964.76,1596,1.2310526315789474,9
2167,23353,2055.910000000003,2477,0.8300000000000012,12
2168,23354,1776.2000000000023,2140,0.8300000000000011,11
2169,23355,13430.699999999993,2882,4.660201249132545,6
2170,23356,6209.74999999999,1085,5.7232718894009125,3
2171,23357,1843.5499999999997,435,4.2380459770114935,4
2172,23358,1682.4,526,3.198479087452472,7
2173,23359,1840.6500000000005,979,1.8801327885597554,12
2174,23360,2158.0500000000015,1151,1.8749348392702012,10
2175,23365,992.7500000000002,1531,0.6484323971260616,11
2176,23366,1211.5499999999997,1923,0.6300312012480498,13
2177,23367,1033.6999999999991,1594,0.6484943538268502,9
2178,23368,1394.4500000000003,2149,0.6488832014890648,11
2179,23369,1053.29,901,1.169023307436182,9
2180,23370,1648.8600000000001,1358,1.2141826215022091,11
2181,23371,1783.97,1505,1.1853621262458471,10
2182,23372,685.6800000000001,568,1.2071830985915495,8
2183,23373,1241.6600000000008,1563,0.794408189379399,17
2184,23374,883.9600000000003,1078,0.8200000000000003,13
2185,23375,1067.3200000000008,1326,0.8049170437405738,14
2186,23376,705.69,1887,0.3739745627980922,24
2187,23377,466.04999999999995,1195,0.38999999999999996,14
2188,23378,1272.9299999999987,3419,0.3723106171395141,21
2189,23379,428.01000000000005,1175,0.3642638297872341,23
2190,23380,605.8500000000001,1631,0.37145922746781124,25
2191,23381,549.6900000000002,1487,0.3696637525218562,22
2192,23382,2184.3900000000003,609,3.5868472906403945,5
2193,23388,3170.949999999999,793,3.9986759142496835,5
2194,23389,4209.199999999997,1048,4.016412213740455,4
2195,23390,2884.6000000000004,724,3.9842541436464094,4
2196,23391,1458.1499999999996,361,4.039196675900276,5
2197,23392,364.0,175,2.08,3
2198,23393,1968.75,525,3.75,3
2199,23394,1481.25,395,3.75,3
2200,23395,2578.23,689,3.741988388969521,3
2201,23396,1492.5,398,3.75,3
2202,23397,2071.7000000000025,214,9.68084112149534,2
2203,23398,498.3799999999999,590,0.8447118644067795,8
2204,23399,1546.4300000000017,1823,0.8482885353812406,9
2205,23400,706.25,113,6.25,2
2206,23401,562.5,90,6.25,2
2207,23402,1031.67,281,3.671423487544484,5
2208,23403,1972.81,593,3.3268296795952783,5
2209,23404,1460.2500000000016,295,4.9500000000000055,3
2210,23405,1132.9999999999993,236,4.800847457627116,3
2211,23406,2136.0400000000004,432,4.944537037037038,4
2212,23407,1621.8500000000022,165,9.829393939393952,1
2213,23408,345.28000000000014,166,2.080000000000001,5
2214,23409,528.75,141,3.75,4
2215,23410,281.95000000000005,35,8.055714285714288,1
2216,23411,326.7,66,4.95,3
2217,23412,825.0,110,7.5,2
2218,23413,316.8,64,4.95,2
2219,23414,818.2800000000003,84,9.741428571428575,2
2220,23415,397.35,321,1.2378504672897197,6
2221,23416,155.07,123,1.2607317073170732,6
2222,23417,137.76,140,0.984,6
2223,23418,1068.9600000000005,534,2.0017977528089896,8
2224,23419,895.0400000000005,437,2.048146453089246,6
2225,23420,332.80000000000007,160,2.0800000000000005,5
2226,23421,320.32000000000016,154,2.080000000000001,5
2227,23422,407.68,196,2.08,6
2228,23423,738.75,197,3.75,3
2229,23424,1981.7999999999993,412,4.81019417475728,3
2230,23425,418.0,230,1.817391304347826,6
2231,23426,3175.2200000000003,1226,2.5899021207177815,6
2232,23427,2625.5,226,11.617256637168142,2
2233,23428,339.45000000000005,43,7.894186046511629,2
2234,23429,358.60000000000014,44,8.150000000000004,2
2235,23430,285.25,35,8.15,2
2236,23431,813.5,1066,0.7631332082551595,27
2237,23432,1046.8600000000006,1274,0.8217111459968608,17
2238,23433,542.5199999999999,660,0.8219999999999998,14
2239,23434,1007.159999999999,1092,0.9223076923076914,11
2240,23435,608.6499999999995,679,0.8963917525773188,15
2241,23436,1251.05,1021,1.2253183153770812,14
2242,23437,2299.75,1907,1.2059517566858942,17
2243,23438,2161.0,1796,1.203229398663697,17
2244,23439,7660.199999999995,3762,2.0362041467304612,9
2245,23440,299.36,164,1.8253658536585367,32
2246,23441,9.24,22,0.42,7
2247,23442,87.36,42,2.08,4
2248,23444,870.0,57,15.263157894736842,1
2249,23445,1289.8100000000009,1607,0.8026197884256384,27
2250,23446,230.25,157,1.46656050955414,52
2251,23447,231.9,158,1.4677215189873418,39
2252,23448,41.25,25,1.65,8
2253,23449,15.0,12,1.25,12
2254,23451,520.9499999999996,269,1.9366171003717456,5
2255,23452,988.9500000000007,509,1.9429273084479386,6
2256,23453,627.4500000000003,323,1.9425696594427253,6
2257,23454,670.9999999999999,164,4.091463414634146,3
2258,23455,566.5399999999997,206,2.7501941747572802,5
2259,23456,625.8000000000001,156,4.011538461538462,4
2260,23457,503.54999999999995,105,4.795714285714285,3
