B2B,StockCode,Rev,Qty,AWP,ModeQty,MeanQty
1.0,35647,16.25,13,1.25,6,6
1.0,35648,755.6700000000003,789,0.9577566539923958,11,11
1.0,35649,51.82,16,3.23875,2,2
1.0,35650,4.95,1,4.95,1,1
1.0,35651,537.3000000000002,318,1.6896226415094346,9,9
1.0,35653,135.70000000000005,46,2.950000000000001,2,2
1.0,35809A,374.9400000000001,389,0.9638560411311057,9,9
1.0,35809B,7.08,7,1.0114285714285713,3,3
1.0,35810A,546.2099999999999,603,0.905820895522388,11,11
1.0,35810B,70.02000000000001,66,1.060909090909091,6,6
1.0,35815P,63.28,162,0.3906172839506173,32,32
1.0,35816P,29.64,78,0.38,39,39
1.0,35817P,19.86,18,1.1033333333333333,9,9
1.0,35818B,11.78,31,0.38,10,10
1.0,35818P,100.32000000000004,264,0.3800000000000001,14,14
1.0,35819B,101.83999999999997,268,0.3799999999999999,9,9
1.0,35819P,66.55,95,0.7005263157894737,13,13
1.0,35833P,46.25,37,1.25,3,3
1.0,35909A,23.600000000000005,8,2.9500000000000006,2,2
1.0,35909B,23.60000000000001,8,2.950000000000001,4,4
1.0,35910A,39.0,20,1.95,5,5
1.0,35910B,25.349999999999998,13,1.9499999999999997,4,4
1.0,35911A,183.95,193,0.9531088082901554,8,8
1.0,35911B,35.7,17,2.1,4,4
1.0,35912B,283.89000000000004,249,1.140120481927711,13,13
1.0,35913B,29.749999999999996,35,0.8499999999999999,3,3
1.0,35914,152.90000000000003,124,1.2330645161290326,6,6
1.0,35915B,150.15,91,1.6500000000000001,6,6
1.0,35915C,80.85000000000001,49,1.6500000000000001,6,6
1.0,35916A,17.0,20,0.85,6,6
1.0,35916B,5.1,6,0.85,6,6
1.0,35916C,45.9,54,0.85,10,10
1.0,35920,83.75,67,1.25,6,6
1.0,35921,60.0,48,1.25,6,6
1.0,35922,138.6,28,4.95,2,2
1.0,35923,631.32,1264,0.4994620253164557,29,29
1.0,35924,959.5900000000001,545,1.7607155963302754,14,14
1.0,35933,84.35999999999999,222,0.37999999999999995,13,13
1.0,35953,844.5500000000005,2031,0.41582964057114746,35,35
1.0,35954,253.35000000000002,1124,0.22540035587188614,33,33
1.0,35957,40.32,96,0.42,48,48
1.0,35958,10.2,12,0.85,4,4
1.0,35961,1698.9900000000007,2175,0.7811448275862072,21,21
1.0,35964,246.77999999999992,624,0.3954807692307691,15,15
1.0,35965,98.44,100,0.9843999999999999,5,5
1.0,35966,10.260000000000002,27,0.38000000000000006,13,13
1.0,35967,150.54000000000002,381,0.3951181102362205,13,13
1.0,35968,52.76000000000001,145,0.3638620689655173,8,8
1.0,35970,4998.57000000001,3001,1.6656347884038687,12,12
1.0,35971,483.39000000000004,406,1.1906157635467982,7,7
1.0,35972,120.0,96,1.25,5,5
1.0,37327,544.4700000000003,1365,0.3988791208791211,28,28
1.0,37330,2.34,6,0.38999999999999996,6,6
1.0,37333,54.3,14,3.8785714285714286,1,1
1.0,37340,801.4000000000004,2036,0.39361493123772123,31,31
1.0,37342,747.7100000000002,941,0.7945908607863976,21,21
1.0,37343,89.7,62,1.446774193548387,7,7
1.0,37351,1.56,4,0.39,4,4
1.0,37370,1291.7800000000002,1127,1.1462111801242238,17,17
1.0,37379A,7.5,6,1.25,6,6
1.0,37413,283.7099999999999,701,0.40472182596291,8,8
1.0,37423,33.18,78,0.42538461538461536,26,26
1.0,37444A,31.910000000000004,49,0.6512244897959184,3,3
1.0,37444B,11.8,4,2.95,1,1
1.0,37444C,31.23,21,1.487142857142857,2,2
1.0,37446,1022.9000000000003,734,1.3935967302452321,7,7
1.0,37447,1081.0000000000005,740,1.4608108108108113,9,9
1.0,37448,1097.1400000000003,746,1.4706970509383381,8,8
1.0,37449,3058.5800000000017,340,8.99582352941177,3,3
1.0,37450,1727.1000000000004,626,2.758945686900959,5,5
1.0,37461,1.25,1,1.25,1,1
1.0,37462E,5.59,27,0.20703703703703702,6,6
1.0,37464,3.75,3,1.25,1,1
1.0,37467,60.03999999999999,128,0.46906249999999994,11,11
1.0,37468,24.959999999999997,64,0.38999999999999996,4,4
1.0,37471,10.2,12,0.85,12,12
1.0,37475,492.3099999999999,53,9.288867924528299,2,2
1.0,37476,160.39,17,9.43470588235294,1,1
1.0,37479B,60.33,127,0.47503937007874014,7,7
1.0,37479P,54.839999999999996,124,0.442258064516129,5,5
1.0,37482P,220.95000000000005,489,0.4518404907975461,13,13
1.0,37487B,19.72,68,0.29,34,34
1.0,37488A,10.92,28,0.39,9,9
1.0,37489A,13.650000000000002,31,0.44032258064516133,2,2
1.0,37489B,15.6,28,0.5571428571428572,2,2
1.0,37489C,13.649999999999999,23,0.5934782608695651,2,2
1.0,37489D,16.77,39,0.43,2,2
1.0,37491B,6.6,4,1.65,4,4
1.0,37491C,13.2,8,1.65,8,8
1.0,37491D,3.3,2,1.65,2,2
1.0,37495,1089.9,306,3.561764705882353,5,5
1.0,37500,1303.3600000000001,220,5.924363636363637,4,4
1.0,37501,695.0000000000003,100,6.950000000000004,3,3
1.0,37509,5.1,2,2.55,1,1
1.0,40001,561.5500000000001,736,0.7629755434782609,17,17
1.0,40003,153.7,146,1.0527397260273972,14,14
1.0,40005B,9.35,11,0.85,3,3
1.0,40016,1870.7,5524,0.33864952932657494,73,73
1.0,40046A,62.5,50,1.25,8,8
1.0,44089A,6.3,15,0.42,3,3
1.0,44089C,9.66,23,0.42,4,4
1.0,44091A,3.78,9,0.42,3,3
1.0,44092B,11.899999999999999,14,0.8499999999999999,2,2
1.0,44092C,17.0,20,0.85,2,2
1.0,44228,30.599999999999998,36,0.85,18,18
1.0,44234,120.63,643,0.1876049766718507,26,26
1.0,44235,200.45999999999995,539,0.3719109461966604,33,33
1.0,44236,56.52,52,1.0869230769230769,7,7
1.0,44242A,9.48,12,0.79,12,12
1.0,44242B,50.28,52,0.966923076923077,17,17
1.0,44265,8.5,2,4.25,2,2
1.0,45013,8.850000000000001,3,2.9500000000000006,1,1
1.0,46000M,1560.849999999999,1007,1.549999999999999,7,7
1.0,46000P,72.25,17,4.25,3,3
1.0,46000R,146.45000000000005,101,1.4500000000000004,2,2
1.0,46000S,1679.0999999999997,1158,1.4499999999999997,10,10
1.0,46000U,130.0,104,1.25,4,4
1.0,46115B,2.28,12,0.18999999999999997,6,6
1.0,46118,164.04999999999995,193,0.8499999999999998,10,10
1.0,46126A,60.0,48,1.25,8,8
1.0,46138B,8.15,7,1.1642857142857144,1,1
1.0,46775D,355.94999999999993,21,16.949999999999996,1,1
1.0,46776A,69.30000000000001,14,4.950000000000001,2,2
1.0,46776B,74.25,15,4.95,2,2
1.0,46776C,54.449999999999996,11,4.949999999999999,1,1
1.0,46776D,59.400000000000006,12,4.95,4,4
1.0,46776E,69.30000000000001,14,4.950000000000001,2,2
1.0,46776F,94.05000000000001,19,4.95,2,2
1.0,47013A,3.04,14,0.21714285714285714,3,3
1.0,47013C,1.8,15,0.12000000000000001,5,5
1.0,47016,4.2,2,2.1,2,2
1.0,47021G,230.39999999999998,518,0.44478764478764476,34,34
1.0,47310M,326.73,265,1.2329433962264151,5,5
1.0,47341A,31.25,25,1.25,6,6
1.0,47341B,56.25,45,1.25,4,4
1.0,47343A,145.17000000000002,159,0.9130188679245284,11,11
1.0,47344B,43.66,44,0.9922727272727272,7,7
1.0,47348A,50.31,97,0.5186597938144331,6,6
1.0,47351B,112.10000000000002,38,2.9500000000000006,3,3
1.0,47367B,194.55,57,3.4131578947368424,5,5
1.0,47369A,23.6,8,2.95,1,1
1.0,47369B,11.690000000000001,3,3.896666666666667,1,1
1.0,47420,38.379999999999995,202,0.18999999999999997,10,10
1.0,47421,385.0200000000001,975,0.39489230769230776,15,15
1.0,47422,219.72000000000003,554,0.3966064981949459,9,9
1.0,47469,167.10999999999999,359,0.46548746518105844,21,21
1.0,47471,148.88,262,0.5682442748091603,10,10
1.0,47480,1092.88,692,1.579306358381503,12,12
1.0,47481,164.22000000000003,222,0.7397297297297298,11,11
1.0,47503A,802.6999999999991,1844,0.43530368763557437,16,16
1.0,47503H,92.08,96,0.9591666666666666,2,2
1.0,47503J,7.95,1,7.95,1,1
1.0,47504H,583.98,612,0.9542156862745098,9,9
1.0,47504K,1198.3900000000003,1273,0.9413904163393562,10,10
1.0,47518F,113.64000000000001,827,0.13741233373639664,29,29
1.0,47556B,6045.0,2600,2.325,1300,1300
1.0,47559B,1234.4699999999998,983,1.255818921668362,6,6
1.0,47563A,158.75,125,1.27,5,5
1.0,47566,37472.22999999995,8173,4.584880704759568,9,9
1.0,47566B,4109.550000000003,847,4.851889020070842,4,4
1.0,47567B,1977.4200000000005,352,5.617670454545456,4,4
1.0,47570B,1621.38,178,9.108876404494383,7,7
1.0,47574A,140.25,159,0.8820754716981132,4,4
1.0,47574B,17.0,4,4.25,2,2
1.0,47578A,168.29999999999998,198,0.8499999999999999,6,6
1.0,47579,2.1,1,2.1,1,1
1.0,47580,384.7600000000002,151,2.548079470198677,3,3
1.0,47585A,382.5,102,3.75,3,3
1.0,47586A,53.55,21,2.55,2,2
1.0,47589,70.85,13,5.449999999999999,4,4
1.0,47590A,4623.019999999995,860,5.375604651162785,4,4
1.0,47590B,5595.199999999998,1056,5.298484848484847,4,4
1.0,47591B,62.69999999999999,38,1.6499999999999997,3,3
1.0,47591D,3433.859999999995,1824,1.8825986842105236,6,6
1.0,47593A,14.37,33,0.4354545454545454,2,2
1.0,47593B,676.3899999999995,1663,0.406728803367408,17,17
1.0,47594A,62.40000000000001,32,1.9500000000000004,1,1
1.0,47594B,169.64999999999992,87,1.949999999999999,2,2
1.0,47599A,1717.6999999999998,857,2.004317386231038,9,9
1.0,47599B,990.1000000000004,491,2.016496945010184,8,8
1.0,48111,4924.549999999999,867,5.679988465974624,8,8
1.0,48116,6694.219999999999,1229,5.446883645240032,13,13
1.0,48129,3878.81,639,6.070125195618154,5,5
1.0,48138,16856.64,2698,6.247828020756115,8,8
1.0,48173C,7786.1900000000005,1508,5.163255968169762,13,13
1.0,48184,9047.750000000004,1383,6.542118582791036,5,5
1.0,48185,8903.69,1617,5.506301793444651,10,10
1.0,48187,17297.550000000003,2961,5.84179331306991,8,8
1.0,48188,9073.900000000001,1698,5.343875147232039,11,11
1.0,48194,15388.600000000006,2676,5.750597907324367,8,8
1.0,51008,1383.5,430,3.2174418604651165,23,23
1.0,51014A,1716.409999999999,3549,0.4836320090166241,21,21
1.0,51014C,812.8,1692,0.4803782505910165,22,22
1.0,51014L,624.3100000000002,1327,0.4704672192916354,19,19
1.0,51020A,115.75,323,0.35835913312693496,17,17
1.0,51020B,68.53999999999999,190,0.36073684210526313,12,12
1.0,62018,5691.5,4402,1.292935029532031,74,74
1.0,62043B,13.280000000000001,16,0.8300000000000001,2,2
1.0,62074B,6.72,16,0.42,4,4
1.0,62086A,156.00000000000003,80,1.9500000000000004,6,6
1.0,62094B,33.150000000000006,13,2.5500000000000003,4,4
1.0,62096A,132.5,106,1.25,13,13
1.0,62096B,2.5,2,1.25,2,2
1.0,62097B,7.470000000000001,9,0.8300000000000001,3,3
1.0,70006,1657.7,2620,0.6327099236641222,32,32
1.0,70007,348.13000000000005,389,0.894935732647815,10,10
1.0,71038,1195.9,230,5.199565217391305,4,4
1.0,71050,11.549999999999999,33,0.35,5,5
1.0,71053,2961.73,813,3.6429643296432963,6,6
1.0,71101E,280.19999999999993,348,0.8051724137931032,15,15
1.0,71143,8.5,10,0.85,10,10
1.0,71215,4.62,11,0.42,5,5
1.0,71270,259.96,207,1.2558454106280192,5,5
1.0,71279,185.85000000000008,63,2.950000000000001,3,3
1.0,71403,159.30000000000007,54,2.950000000000001,3,3
1.0,71406C,57.960000000000015,138,0.4200000000000001,6,6
1.0,71459,5505.799999999997,7047,0.7812970058180783,30,30
1.0,71477,6431.88,1960,3.2815714285714286,10,10
1.0,71495A,34.56,96,0.36000000000000004,48,48
1.0,71495B,58.56,160,0.366,32,32
1.0,71496A,61.86000000000001,114,0.5426315789473685,22,22
1.0,71496B,7.370000000000001,13,0.566923076923077,3,3
1.0,71510,36.519999999999996,52,0.7023076923076922,6,6
1.0,72024U,15.120000000000001,72,0.21000000000000002,24,24
1.0,72051S,19.32,46,0.42,7,7
1.0,72122,277.40000000000003,292,0.9500000000000001,6,6
1.0,72127,205.6,166,1.23855421686747,5,5
1.0,72128,145.53,189,0.77,5,5
1.0,72130,126.79,215,0.5897209302325581,8,8
1.0,72131,238.34999999999997,137,1.73978102189781,7,7
1.0,72132,54.60000000000001,28,1.9500000000000004,2,2
1.0,72133,48.75,39,1.25,2,2
1.0,72134,47.18,98,0.48142857142857143,12,12
1.0,72140E,24.650000000000006,29,0.8500000000000002,3,3
1.0,72225C,158.64,600,0.26439999999999997,37,37
1.0,72232,630.2299999999996,3317,0.18999999999999986,50,50
1.0,72349B,1318.9800000000005,689,1.9143396226415101,7,7
1.0,72351A,2414.1600000000008,1248,1.9344230769230775,8,8
1.0,72351B,2672.120000000001,1438,1.8582197496522954,14,14
1.0,72369A,35.0,28,1.25,7,7
1.0,72586,184.79999999999995,440,0.4199999999999999,15,15
1.0,72598,354.75,447,0.7936241610738255,10,10
1.0,72709,37.39999999999999,44,0.8499999999999998,6,6
1.0,72741,6436.1500000000015,4831,1.3322604015731736,25,25
1.0,72760B,2059.220000000002,214,9.62252336448599,2,2
1.0,72780,116.45,137,0.85,6,6
1.0,72783,33.60000000000001,16,2.1000000000000005,8,8
1.0,72798C,11.549999999999999,7,1.65,2,2
1.0,72799C,123.68,80,1.546,4,4
1.0,72799E,398.93,155,2.573741935483871,4,4
1.0,72799F,362.1,126,2.873809523809524,6,6
1.0,72800B,270.76000000000005,140,1.9340000000000004,3,3
1.0,72800C,229.96000000000006,124,1.8545161290322585,4,4
1.0,72800D,219.30000000000004,86,2.5500000000000003,2,2
1.0,72800E,916.2900000000004,451,2.0316851441241695,4,4
1.0,72801C,163.38,138,1.1839130434782608,9,9
1.0,72801D,72.5,58,1.25,4,4
1.0,72801G,68.75,55,1.25,4,4
1.0,72802A,519.03,123,4.219756097560976,3,3
1.0,72802B,709.75,167,4.25,3,3
1.0,72802C,1239.07,299,4.1440468227424745,4,4
1.0,72803A,714.0,528,1.3522727272727273,12,12
1.0,72807A,652.44,156,4.182307692307693,3,3
1.0,72807B,1430.75,347,4.123198847262248,4,4
1.0,72807C,1263.99,303,4.1715841584158415,4,4
1.0,72811,67.25,49,1.3724489795918366,8,8
1.0,72812,49.98,18,2.7766666666666664,4,4
1.0,72815,7.5,2,3.75,2,2
1.0,72816,812.5100000000001,803,1.011843088418431,24,24
1.0,72817,931.4000000000003,1024,0.9095703125000003,10,10
1.0,72818,756.8500000000001,1785,0.42400560224089645,27,27
1.0,72819,436.4000000000001,208,2.0980769230769236,6,6
1.0,72821,18.15,11,1.65,2,2
1.0,75011,138.76000000000002,172,0.8067441860465118,14,14
1.0,75013B,41.24999999999999,25,1.6499999999999997,3,3
1.0,75049L,5879.0999999999985,6574,0.8942957103742012,46,46
1.0,75131,522.56,488,1.0708196721311474,37,37
1.0,75172,85.31,93,0.9173118279569893,11,11
1.0,75178,210.19,455,0.46195604395604395,50,50
1.0,77079,2.12,1,2.12,1,1
1.0,77101A,420.7200000000001,384,1.0956250000000003,19,19
1.0,78033,161.5,34,4.75,4,4
1.0,78034B,15.599999999999998,8,1.9499999999999997,1,1
1.0,78124,247.75,191,1.2971204188481675,10,10
1.0,79000,2755.550000000001,3799,0.7253356146354306,37,37
1.0,79026B,10.610000000000001,25,0.42440000000000005,2,2
1.0,79030D,207.69000000000005,455,0.4564615384615386,14,14
1.0,79030G,610.08,1364,0.4472727272727273,25,25
1.0,79051A,264.2299999999999,787,0.33574332909783977,20,20
1.0,79062D,19.4,52,0.37307692307692303,13,13
1.0,79063C,43.650000000000006,235,0.18574468085106385,16,16
1.0,79063D,34.910000000000004,189,0.18470899470899474,17,17
1.0,79066K,312.8599999999999,368,0.8501630434782605,6,6
1.0,79067,496.25,143,3.4702797202797204,7,7
1.0,79071B,53.10000000000001,18,2.9500000000000006,1,1
1.0,79144B,42.96,108,0.3977777777777778,6,6
1.0,79144C,24.479999999999997,64,0.38249999999999995,9,9
1.0,79149B,7.5600000000000005,18,0.42000000000000004,2,2
1.0,79151B,4.62,11,0.42,5,5
1.0,79157B,3.4,4,0.85,2,2
1.0,79157V,4.25,5,0.85,1,1
1.0,79160,782.04,438,1.7854794520547945,7,7
1.0,79161A,5.9,2,2.95,1,1
1.0,79163,616.71,1507,0.4092302587923026,41,41
1.0,79164,695.0100000000001,1669,0.41642300778909536,75,75
1.0,79190A,141.54000000000002,337,0.42000000000000004,9,9
1.0,79190B,238.38,639,0.37305164319248824,17,17
1.0,79190D,95.33999999999999,227,0.41999999999999993,9,9
1.0,79191B,94.34999999999998,111,0.8499999999999999,7,7
1.0,79191C,232.04999999999984,273,0.8499999999999994,7,7
1.0,79191D,6.799999999999999,8,0.8499999999999999,2,2
1.0,79192A,3.75,3,1.25,1,1
1.0,79302M,950.4499999999999,355,2.6773239436619716,7,7
1.0,79321,21125.150000000005,4390,4.812107061503418,18,18
1.0,79329,12.18,12,1.015,6,6
1.0,79331,17.5,26,0.6730769230769231,8,8
1.0,79336,13.679999999999998,36,0.37999999999999995,12,12
1.0,79337,257.68,638,0.4038871473354232,58,58
1.0,79403,75.65,89,0.8500000000000001,8,8
1.0,79406,30.800000000000004,140,0.22000000000000003,23,23
1.0,81950B,33.93,117,0.29,11,11
1.0,81950V,8.89,21,0.42333333333333334,3,3
1.0,81952B,38.0,200,0.19,22,22
1.0,81952V,69.72999999999998,367,0.18999999999999995,13,13
1.0,81953B,2.09,11,0.18999999999999997,2,2
1.0,81953P,5.32,28,0.19,9,9
1.0,82001S,5175.55,1493,3.466543871399866,13,13
1.0,82011A,60.0,16,3.75,1,1
1.0,82011B,139.35,41,3.3987804878048777,2,2
1.0,82011C,172.05,51,3.373529411764706,2,2
1.0,82095,53.55,7,7.6499999999999995,1,1
1.0,82482,12177.650000000021,5065,2.404274432379076,9,9
1.0,82483,7694.760000000004,1208,6.369834437086096,3,3
1.0,82484,25230.959999999992,4579,5.510146320157237,13,13
1.0,82486,9501.52999999999,1115,8.521551569506718,3,3
1.0,82494L,10106.019999999962,3555,2.842762306610397,6,6
1.0,82551,4221.6200000000035,2785,1.515842010771994,10,10
1.0,82552,4458.020000000007,2919,1.5272422062350144,9,9
1.0,82567,1011.4100000000012,497,2.0350301810865217,3,3
1.0,82578,469.53000000000065,853,0.5504454865181719,6,6
1.0,82580,1064.940000000001,1992,0.5346084337349403,9,9
1.0,82581,988.8100000000001,1921,0.5147371160853722,11,11
1.0,82582,6361.019999999994,3238,1.9644904261890037,13,13
1.0,82583,12698.679999999986,6343,2.0019990540753563,15,15
1.0,82599,877.0800000000008,420,2.0882857142857163,4,4
1.0,82600,12019.879999999983,5793,2.0748972898325535,13,13
1.0,82605,29.4,14,2.1,4,4
1.0,82613A,83.75,67,1.25,4,4
1.0,82613B,260.45000000000005,381,0.6835958005249345,8,8
1.0,82613C,227.05,341,0.6658357771260998,8,8
1.0,82613D,263.70000000000005,450,0.5860000000000001,8,8
1.0,82615,91.8,36,2.55,36,36
1.0,82616B,405.53000000000003,299,1.3562876254180602,5,5
1.0,82616C,381.77,274,1.3933211678832116,5,5
1.0,84006,706.3500000000001,831,0.8500000000000002,10,10
1.0,84012,768.4000000000002,744,1.0327956989247316,10,10
1.0,84016,10.5,25,0.42,25,25
1.0,84029E,4966.66,1274,3.8984772370486653,6,6
1.0,84029G,5404.42,1410,3.8329219858156027,6,6
1.0,84030E,5738.16,1416,4.052372881355932,4,4
1.0,84031A,311.93000000000006,89,3.504831460674158,2,2
1.0,84031B,252.99,63,4.015714285714286,2,2
1.0,84032A,729.0399999999998,252,2.8930158730158726,3,3
1.0,84032B,774.2099999999999,305,2.5383934426229504,3,3
1.0,84033,37.949999999999996,23,1.65,3,3
1.0,84050,1733.7799999999988,1178,1.4717996604414252,9,9
1.0,84051,212.79999999999995,280,0.7599999999999998,10,10
1.0,84077,8641.190000000015,35549,0.24307828630903866,111,111
1.0,84078A,8043.900000000002,222,36.23378378378379,3,3
1.0,84086B,44.25,15,2.95,1,1
1.0,84086C,413.00000000000006,140,2.9500000000000006,6,6
1.0,84192,143.75,115,1.25,4,4
1.0,84199,27.09000000000001,129,0.21000000000000008,4,4
1.0,84201B,2.4699999999999998,13,0.18999999999999997,6,6
1.0,84201C,0.95,5,0.19,5,5
1.0,84206A,4.56,24,0.18999999999999997,8,8
1.0,84206B,0.95,5,0.19,5,5
1.0,84206C,1.52,8,0.19,4,4
1.0,84212,4871.449999999999,10297,0.4730941050791492,99,99
1.0,84218,220.35000000000002,121,1.8210743801652896,3,3
1.0,84226,34.51,49,0.7042857142857143,5,5
1.0,84227,0.42,1,0.42,1,1
1.0,84228,112.86000000000001,283,0.3987985865724382,14,14
1.0,84231,68.25,105,0.65,5,5
1.0,84247E,171.10000000000002,58,2.95,2,2
1.0,84247G,141.1200000000001,336,0.42000000000000026,14,14
1.0,84247K,35.40000000000001,12,2.950000000000001,1,1
1.0,84247L,45.36,108,0.42,13,13
1.0,84247N,64.90000000000002,22,2.950000000000001,1,1
1.0,84249A,68.84,160,0.43025,12,12
1.0,84251B,27.550000000000004,145,0.19000000000000003,9,9
1.0,84251C,4.56,24,0.18999999999999997,12,12
1.0,84251G,34.2,180,0.19,12,12
1.0,84279B,453.18,122,3.7145901639344263,3,3
1.0,84279P,748.29,203,3.68615763546798,3,3
1.0,84306,21.9,2,10.95,1,1
1.0,84313B,175.8,76,2.3131578947368423,5,5
1.0,84313C,908.1499999999999,461,1.9699566160520605,19,19
1.0,84341B,252.23,618,0.40813915857605176,18,18
1.0,84347,11475.669999999998,5324,2.155460180315552,26,26
1.0,84352,144.55,9,16.061111111111114,1,1
1.0,84356,1570.1499999999996,337,4.659198813056379,7,7
1.0,84358,287.74,32,8.991875,2,2
1.0,84360,388.3,74,5.2472972972972975,4,4
1.0,84375,8663.669999999987,4133,2.096218243406723,9,9
1.0,84378,4171.270000000001,3166,1.3175205306380295,9,9
1.0,84380,3962.2400000000007,3071,1.2902116574405733,9,9
1.0,84387A,21.45,11,1.95,11,11
1.0,84388,13.139999999999999,24,0.5475,4,4
1.0,84402B,48.19,61,0.7899999999999999,20,20
1.0,84406B,4495.550000000001,1191,3.7746011754827884,9,9
1.0,84415A,15.0,12,1.25,6,6
1.0,84415B,12.5,6,2.0833333333333335,3,3
1.0,84422,201.68999999999997,503,0.40097415506958245,55,55
1.0,84429A,138.65000000000006,47,2.9500000000000015,3,3
1.0,84452,59.5,70,0.85,4,4
1.0,84457,102.0,120,0.85,5,5
1.0,84459A,613.2999999999998,458,1.339082969432314,11,11
1.0,84459B,938.1200000000001,676,1.387751479289941,11,11
1.0,84461,30.6,12,2.5500000000000003,2,2
1.0,84462,15.0,12,1.25,2,2
1.0,84465,29.5,10,2.95,1,1
1.0,84466,57.5,46,1.25,4,4
1.0,84497,45.0,12,3.75,2,2
1.0,84499,5.949999999999999,7,0.8499999999999999,3,3
1.0,84507B,79.05,31,2.55,2,2
1.0,84507C,35.7,14,2.5500000000000003,4,4
1.0,84508A,3442.9500000000007,1629,2.1135359116022103,45,45
1.0,84508B,73.94999999999999,29,2.55,1,1
1.0,84508C,132.59999999999997,52,2.5499999999999994,2,2
1.0,84509A,1229.84,324,3.7958024691358023,3,3
1.0,84509B,585.0,156,3.75,3,3
1.0,84509C,273.3,78,3.503846153846154,3,3
1.0,84509E,101.06,70,1.4437142857142857,8,8
1.0,84509G,856.25,491,1.7438900203665988,10,10
1.0,84510A,1294.34,1062,1.2187758945386062,6,6
1.0,84510C,124.92,98,1.2746938775510204,2,2
1.0,84510E,26.05,25,1.042,2,2
1.0,84519A,739.19,477,1.549664570230608,7,7
1.0,84519B,547.24,426,1.2846009389671362,4,4
1.0,84520B,388.6899999999998,481,0.8080873180873177,8,8
1.0,84522,23.399999999999995,12,1.9499999999999995,2,2
1.0,84527,84.45000000000002,47,1.7968085106382983,7,7
1.0,84531A,71.76,140,0.5125714285714286,5,5
1.0,84531B,83.46000000000001,150,0.5564,5,5
1.0,84534B,39.1,46,0.85,9,9
1.0,84535A,185.10000000000002,398,0.4650753768844222,19,19
1.0,84535B,533.54,935,0.5706310160427807,11,11
1.0,84536A,1133.5600000000006,2697,0.4203040415276235,11,11
1.0,84536B,552.4400000000002,1439,0.38390548992355816,18,18
1.0,84539,26.4,16,1.65,16,16
1.0,84548,24.749999999999996,15,1.6499999999999997,3,3
1.0,84549,46.349999999999994,31,1.4951612903225804,10,10
1.0,84550,1.65,1,1.65,1,1
1.0,84551,1.65,1,1.65,1,1
1.0,84558A,861.4000000000004,292,2.9500000000000015,4,4
1.0,84559A,231.97999999999996,272,0.8528676470588233,6,6
1.0,84559B,98.59999999999997,116,0.8499999999999998,4,4
1.0,84562A,15.9,2,7.95,1,1
1.0,84563A,198.05,59,3.356779661016949,4,4
1.0,84563B,218.40000000000003,72,3.0333333333333337,3,3
1.0,84568,2332.8,12480,0.18692307692307694,520,520
1.0,84569A,239.96,191,1.2563350785340315,7,7
1.0,84569B,95.0,76,1.25,6,6
1.0,84569C,1.25,1,1.25,1,1
1.0,84569D,338.67,269,1.258996282527881,7,7
1.0,84575A,33.35,13,2.5653846153846156,2,2
1.0,84576,111.15,57,1.9500000000000002,6,6
1.0,84580,1237.55,329,3.7615501519756838,2,2
1.0,84581,612.01,163,3.7546625766871164,2,2
1.0,84584,211.65000000000003,83,2.5500000000000003,4,4
1.0,84592,203.55000000000013,69,2.950000000000002,4,4
1.0,84593,14.750000000000004,5,2.9500000000000006,2,2
1.0,84595E,109.8,64,1.715625,7,7
1.0,84596B,2056.5699999999997,4475,0.4595687150837988,11,11
1.0,84596E,253.05,392,0.6455357142857143,10,10
1.0,84596F,1554.9100000000003,3285,0.4733363774733639,10,10
1.0,84596G,775.0200000000004,1662,0.4663176895306862,10,10
1.0,84596J,205.28000000000003,469,0.4376972281449894,17,17
1.0,84596L,441.3600000000004,1039,0.4247930702598656,12,12
1.0,84597B,51.25,41,1.25,8,8
1.0,84597C,57.5,46,1.25,3,3
1.0,84598,141.12,672,0.21000000000000002,224,224
1.0,84600,182.85,23,7.95,1,1
1.0,84609,703.0,88,7.988636363636363,4,4
1.0,84613A,27.900000000000002,6,4.65,2,2
1.0,84613C,4.65,1,4.65,1,1
1.0,84614A,11.9,2,5.95,2,2
1.0,84616,239.59999999999997,8,29.949999999999996,1,1
1.0,84617,38.25,3,12.75,1,1
1.0,84620,11.9,2,5.95,2,2
1.0,84625A,447.45000000000005,435,1.0286206896551726,13,13
1.0,84625C,434.80000000000007,388,1.1206185567010312,12,12
1.0,84629,68.65,7,9.807142857142859,1,1
1.0,84631,111.30000000000001,14,7.950000000000001,1,1
1.0,84632,299.75,5,59.95,1,1
1.0,84637,166.59999999999997,28,5.949999999999998,2,2
1.0,84638,132.05,19,6.95,1,1
1.0,84658,322.3799999999999,46,7.008260869565214,2,2
1.0,84659A,309.21000000000004,132,2.3425000000000002,6,6
1.0,84660A,757.3600000000002,835,0.9070179640718565,21,21
1.0,84660B,686.23,697,0.9845480631276902,23,23
1.0,84660C,590.5700000000002,639,0.9242097026604071,23,23
1.0,84661A,132.99,94,1.4147872340425534,8,8
1.0,84661B,225.48999999999995,95,2.3735789473684203,7,7
1.0,84661C,70.1,62,1.1306451612903226,12,12
1.0,84663A,314.93000000000006,255,1.2350196078431375,9,9
1.0,84665,261.80000000000007,44,5.950000000000002,4,4
1.0,84666,94.80000000000003,24,3.950000000000001,6,6
1.0,84673A,40.94999999999999,63,0.6499999999999998,2,2
1.0,84673B,114.21000000000001,135,0.8460000000000001,3,3
